Id,DateTime,StatusCode,StatusDescription,HttpMethod,AbsoluteUri,PathInfo,RequestBody,RequestDto,UserAuthId,SessionId,IpAddress,ForwardedFor,Referer,Headers,FormData,Items,Session,ResponseDto,ErrorResponse,ExceptionSource,ExceptionData,RequestDuration,Meta
11,2019-07-03T07:13:48.063Z,200,OK,GET,http://localhost:51716/resources,/resources,,"{}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0087641S,
13,2019-07-03T07:13:48.145Z,200,OK,GET,http://localhost:51716/resource/UploadBatchAttachment,/resource/UploadBatchAttachment,,"{name:UploadBatchAttachment}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0156609S,
14,2019-07-03T07:13:48.145Z,200,OK,GET,http://localhost:51716/resource/UploadUnifiedData,/resource/UploadUnifiedData,,"{name:UploadUnifiedData}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.012173S,
12,2019-07-03T07:13:48.145Z,200,OK,GET,http://localhost:51716/resource/UploadAttachment,/resource/UploadAttachment,,"{name:UploadAttachment}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0206889S,
15,2019-07-03T07:13:48.145Z,200,OK,GET,http://localhost:51716/resource/UploadAssignData,/resource/UploadAssignData,,"{name:UploadAssignData}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0214241S,
16,2019-07-03T07:15:27.79Z,200,OK,GET,http://localhost:51716/postman,/postman,,"{ExportSession:False}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/metadata,"{Connection:keep-alive,Accept:""text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/metadata"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"",Upgrade-Insecure-Requests:1}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0168561S,
17,2019-07-03T07:48:40.74Z,200,OK,GET,http://localhost:51716/resources,/resources,,"{}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.007817S,
19,2019-07-03T07:48:40.801Z,200,OK,GET,http://localhost:51716/resource/UploadUnifiedData,/resource/UploadUnifiedData,,"{name:UploadUnifiedData}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0182577S,
21,2019-07-03T07:48:40.801Z,200,OK,GET,http://localhost:51716/resource/UploadBatchAttachment,/resource/UploadBatchAttachment,,"{name:UploadBatchAttachment}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.018772S,
20,2019-07-03T07:48:40.801Z,200,OK,GET,http://localhost:51716/resource/UploadAttachment,/resource/UploadAttachment,,"{name:UploadAttachment}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0193282S,
18,2019-07-03T07:48:40.801Z,200,OK,GET,http://localhost:51716/resource/UploadAssignData,/resource/UploadAssignData,,"{name:UploadAssignData}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0193282S,
19,2019-07-03T07:58:01.5Z,200,OK,GET,http://localhost:51716/resources,/resources,,"{}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.008847S,
21,2019-07-03T07:58:01.585Z,200,OK,GET,http://localhost:51716/resource/UploadAttachment,/resource/UploadAttachment,,"{name:UploadAttachment}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0211414S,
